,DateTime,Judul,link,News
27,"Monday, August 31, 2020       11:09 WIB","Harga Emas Hari Ini 31 Agustus, Naik ke Rp1,03 Juta",https://www.indopremier.com/ipotnews/newsDetail.php?jdl=Harga_Emas_Hari_Ini_31_Agustus__Naik_ke_Rp1_03_Juta_&news_id=374465&group_news=RESEARCHNEWS&taging_subtype=Gold&name=&search=y_general&q=hargaemas%20&halaman=1,"Jakarta, CNN Indonesia -- Harga emas PT Aneka Tambang (Persero) Tbk (ANTM
) atau Antam berada di level Rp1,03 juta per gram pada awal pekan ini. Harga emas tercatat naik Rp3.000 dibanding Minggu (30/8) di posisi Rp1,027 juta per gram.
Sementara itu, harga pembelian kembali (buyback) dipatok sebesar Rp931 ribu per gram . Harga buyback naik Rp4.000 dari posisi Rp927 ribu akhir pekan lalu.
Berdasarkan data Antam, harga jual emas berukuran 0,5 gram senilai Rp545 ribu, 2 gram Rp2 juta, 3 gram Rp2,97 juta, 5 gram Rp4,93 juta, 10 gram Rp9,79 juta, 25 gram Rp24,36 juta, dan 50 gram Rp48,64 juta.
Kemudian, harga emas berukuran 100 gram senilai Rp97,21 juta, 250 gram Rp242,76 juta, 500 gram Rp485,32 juta, dan 1 kilogram Rp970,6 juta.
Harga jual emas tersebut sudah termasuk Pajak Penghasilan (PPh) 22 atas emas batangan sebesar 0,45 persen bagi pemegang Nomor Pokok Wajib Pajak ( NPWP ). Bagi pembeli yang tidak menyertakan NPWP memperoleh potongan pajak lebih tinggi sebesar 0,9 persen.
Di perdagangan internasional berdasarkan acuan pasar Commodity Exchange COMEX, harga emas naik 0,17 persen ke posisi US$1.978,3 per troy ons. Serupa, harga emas di perdagangan spot menguat 0,21 persen ke US$1.969 per troy ons pada pagi ini.
Analis sekaligus Kepala Riset Monex Investindo Ariston Tjendra mengatakan pasar merespons positif pidato Gubernur Bank Sentral AS, The Fed, Jerome Powell pada pertemuan pejabat bank sentral dunia pekan lalu.
Dalam pidatonya, Powell mendorong inflasi AS melebihi target inflasi di atas 2 persen. Menurut Ariston, sikap itu mengindikasikan bahwa The Fed akan mengeluarkan kebijakan pelonggaran moneter yang mungkin lebih agresif untuk membantu memulihkan ekonomi AS.
""Sikap bank sentral ini mendorong pelemahan dolar AS dan membantu penguatan harga emas,"" ujarnya kepada   CNNI ndonesia.com .
Selain itu, ia mengatakan pernyataan tersebut mengindikasikan pelonggaran moneter yang lebih lama. Ia memprediksi harga emas berada di kisaran US$1.930 hingga US$1.995 per troy ons hari ini.

"
28,"Senin, 31 Agustus 2020 / 09:02 WIB",Harga emas Antam naik Rp 3.000 jadi Rp 1.030.000 per gram pada Senin (31/8),https://investasi.kontan.co.id/news/harga-emas-antam-naik-rp-3000-jadi-rp-1030000-per-gram-pada-senin-318,"KONTAN.CO.ID - JAKARTA. Harga emas batangan bersertifikat Antam keluaran Logam Mulia PT Aneka Tambang Tbk (ANTM) menguat pada hari Senin (31/8). Mengutip situs Logam Mulia, harga pecahan satu gram emas Antam berada di Rp 1.030.000. Harga emas Antam ini naik Rp 3.000 dari harga Minggu (30/8) yang berada di Rp 1.027.000 per gram. Sementara, harga pembelian kembali atau buyback emas Antam juga naik Rp 4.000 menjadi di Rp 931.000. Berikut harga emas batangan Antam dalam pecahan lainnya per hari ini dan belum termasuk pajak:   Keterangan: Logam Mulia Antam menjual emas dan perak batangan dalam beberapa ukuran berat (misalnya 1 gram, 2 gram, dan 500 gram). Biasanya harga per gram emas Antam akan berbeda tergantung berat batangnya. Perbedaan ini terjadi karena ada biaya tambahan untuk pencetakan, sehingga harga per gram emas Antam batang kecil lebih mahal dari batang yang lebih besar. Harga yang ada di sini adalah harga per gram emas batang 1 kilogram yang biasa dijadikan patokan pelaku bisnis emas. Menakar potensi untung dari dividen bank BUMN            "
29,"Sabtu, 29 Agustus 2020 / 09:12 WIB",Harga emas Antam naik Rp 15.000 jadi Rp 1.027.000 per gram pada Sabtu (29/8),https://investasi.kontan.co.id/news/harga-emas-antam-naik-rp-15000-jadi-rp-1027000-per-gram-pada-sabtu-298,"KONTAN.CO.ID - JAKARTA. Harga emas batangan bersertifikat Antam keluaran Logam Mulia PT Aneka Tambang Tbk (ANTM) naik pada hari Sabtu (29/8). Mengutip situs Logam Mulia, harga pecahan satu gram emas Antam berada di Rp 1.027.000. Harga emas Antam ini naik Rp 15.000 dari harga Jumat (28/8) yang berada di Rp 1.027.000 per gram. Sementara, harga pembelian kembali atau buyback emas Antam juga naik Rp 17.000 menjadi di Rp 927.000. Berikut harga emas batangan Antam dalam pecahan lainnya per hari ini dan belum termasuk pajak:   Keterangan: Logam Mulia Antam menjual emas dan perak batangan dalam beberapa ukuran berat (misalnya 1 gram, 2 gram, dan 500 gram). Biasanya harga per gram emas Antam akan berbeda tergantung berat batangnya. Perbedaan ini terjadi karena ada biaya tambahan untuk pencetakan, sehingga harga per gram emas Antam batang kecil lebih mahal dari batang yang lebih besar. Harga yang ada di sini adalah harga per gram emas batang 1 kilogram yang biasa dijadikan patokan pelaku bisnis emas.   DONASI, DAPAT VOUCER G Menakar potensi untung dari dividen bank BUMN             "
30,"Friday, August 28, 2020       09:32 WIB","Harga Emas Antam Kembali Terkoreksi, Turun Rp7.000 per Gram","https://www.indopremier.com/ipotnews/newsDetail.php?jdl=Harga_Emas_Antam_Kembali_Terkoreksi__Turun_Rp7_000_per_Gram&news_id=123592&group_news=IPOTNEWS&taging_subtype=Gold&name=&search=y_general&q=emas,harga%20emas,&halaman=1","Ipotnews - Harga emas PT Aneka Tambang (Persero) Tbk [ANTM
] pada Jumat (28/8) kembali melemah setelah pada perdagangan kemarin terapresiasi. Tercatat harga emas ANTM
melemah Rp7.000 per gram dari level Rp1.019.000 menjadi Rp1.012.000. Untuk harga perak juga terkoreksi Rp100 dari level Rp13.600 menjadi Rp13.500.
Sedangkan untuk harga buy back emas ANTM
juga melemah Rp7.000 per gram dari Rp917.000 menjadi Rp910.000.
Mengacu pada PMK No 34/PMK.10/2017, penjualan kembali emas batangan ke PT ANTAM Tbk (ANTM
) dengan nominal lebih dari Rp10 juta, dikenakan PPh 22 sebesar 1,5 persen (untuk pemegang NPWP dan 3 persen untuk non NPWP ). PPh 22 atas transaksi buy back dipotong langsung dari total nilai buy back.
Dikutip dari situs logammulia.com, secara rinci harga emas Antam di pasar spot (belum termasuk pajak), yaitu :
1. Emas batangan seberat 0,5 gram sebesar Rp536.000,
2. Emas batangan seberat 1 gram sebesar Rp1.012.000,
3. Emas batangan seberat 2 gram sebesar Rp1.964.000,
4. Emas batangan seberat 3 gram sebesar Rp2.921.000,
5. Emas batangan seberat 5 gram sebesar Rp4.840.000,
6. Emas batangan seberat 10 gram sebesar Rp9.615.000,
7. Emas batangan seberat 25 gram sebesar Rp23.912.000,
8. Emas batangan seberat 50 gram sebesar Rp47.745.000,
9. Emas batangan seberat 100 gram sebesar Rp95.412.000.
(Marjudin)

"
31,"Kompas.com - 27/08/2020, 20:05 WIB",Antam: Harga Emas Masih Bisa Naik,https://money.kompas.com/read/2020/08/27/200500126/antam--harga-emas-masih-bisa-naik,"JAKARTA, KOMPAS.com - PT Aneka Tambang Tbk (ANTM) meyakini harga emas masih bisa naik di sisa tahun 2020.Menurut Direktur Niaga Antam Aprilandi Hidayat Setia, naiknya harga emas bisa terjadi karena kondisi ekonomi dan kian memanasnya hubungan antara China dan Amerika Serikat (AS).“Kalau ditanya dengan kondisi ini apakah harga emas bisa naik? masih bisa (naik), tapi tidak bisa dipastikan sampai kapan. Dengan kondisi geopolitik saat ini, yakin saja beli emas sekarang, dan tren kenaikan harganya akan terus selama beberapa tahun kedepan,” kata Aprilandi dalam Public Expose, Kamis (27/8/2020).Antam sudah menetapkan target produksi 18 ton emas pada 2020. Emas tersebut rencananya untuk penjualan domestik.“Fokus kami ke penjualan domestik, karena saat ini masyarakat mulai sadar dengan investasi emas sebagai safe haven sehingga peluang sangat besar dan harus dimanfaatkan,”Selain itu, Aprilandi juga memproyeksikan pada semester II-2020, ada potensi harga emas akan naik. Hal ini akibat memanasnya kembali hubungan AS dan China.Pada kuartal II-2020, ANTM telah memproduksi 850 kg emas dengan penjualan 7.915 kg emas dengan nilai Rp 9,23 triliun. Pada semester I tahun ini, ANTM memperoleh laba bersih senilai Rp 85 miliar dengan EBITDA Rp 82 miliar.Adapun strategi perusahaan di sisa tahun ini antara lain dengan optimalisasi pengelolaan biaya dan inovasi pada bidang operasi untuk menjaga biaya operasi tetap rendah, menerapkan strategi preservasi kas dengan memprioritaskan belanja modal yang mendukung keberlangsungan usaha, pertumbuhan perusahaan, serta keselamatan kerja demi kestabilan cash flow perusahaan.“Bagaimana caranya, melakukan negosiasi dengan para kreditur kita, baik ke perbankan kita melakukan negosiasi mengenai pnjaman. Kemudian kita melakukan efisiensi pada seluruh biaya unit bisnis kami, termasuk kantor pusat,” kata dia."
32,27 August 2020 19:25,Antam Kejar Target Penjualan Bijih Nikel ke Smelter Domestik,https://www.cnbcindonesia.com/market/20200827190753-17-182572/antam-kejar-target-penjualan-bijih-nikel-ke-smelter-domestik,"PT Aneka Tambang Tbk (ANTM) tahun ini akan memprioritaskan penjualan bijih nikel ke pabrik pengolahan dan pemurnian (smelter) di dalam negeri dengan mengacu pada harga patokan mineral (HPM) logam yang ditetapkan pemerintah.Perusahaan menargetkan penjualan bijih nikel ke pabrik smelter di dalam negeri ini akan mencapai 1 juta wet metric ton (wmt), termasuk jumlah yang akan diproduksi di smelter sendiri dan dijual pada perusahaan lokal lainnya.""Ada target penjualan lokal masih kami kejar, plus minus 1 juta (wmt) target penjualan bijih nikel akan coba kami kejar tahun ini. Karena di awal tahun belum ditargetkan, tapi dengan kondisi yang ada kami coba jual di lokal dengan harga acuan dari pemerintah. Kami coba produksi dan penjualan, bukan cuma buat kami sendiri tapi juga lokal (perusahaan smelter lainnya),"" kata Aprilandi Hidayat Setia, Direktur Commerce Aneka Tambang dalam konferensi pers virtual, Kamis (27/8/2020).Sementara itu, untuk feronikel, perusahaan menargetkan bisa memproduksi sebanyak 27 ribu ton nikel dalam feronikel pada tahun ini.Adapun hingga semester I-2020 perusahaan telah memproduksi bijih nikel sebanyak 1,37 juta wmt, sedangkan sepanjang tahun lalu produksi bijih nikel mencapai 8,69 juta wmt.Dari segi penjualan, pada periode Januari-Juni 2020 perusahaan telah melakukan penjualan 167 ribu wmt yang seluruhnya baru bisa dipasarkan pada triwulan kedua 2020. Sepanjang 2019 penjualan bijih nikel mencapai 7,62 juta wmt.Untuk feronikel, sepanjang enam bulan pertama tahun ini telah memproduksi 12.762 ton nikel dalam feronikel dan melakukan penjualan sebanyak 13.045 ton nikel dalam feronikel.Sebagai perbandingan, tahun lalu produksi feronikel mencapai 25.713 ton nikel dalam feronikel dan penjualan mencapai 26.212 ton nikel dalam feronikel.Adapun pembangunan smelter feronikel di Halmahera Timur saat ini masih berada dalam penyelesaian tahap konstruksi. Rencananya smelter ini nantinya akan memiliki kapasitas line 1:13.500 TNi (ton nikel) per tahun dari tahap I dengan kapasitas 27.000 TNi per tahunnya.Pembangunan ini diperkirakan akan memakan dana senilai Rp 3,5 triliun untuk line 1. Biaya ini di luar biaya pembangkit listrik.Seperti diketahui, Kementerian Energi dan Sumber Daya Mineral (ESDM) mengeluarkan Peraturan Menteri (Permen) ESDM Nomor 11 tahun 2020 tentang Perubahan Ketiga Atas Peraturan Menteri Energi dan Sumber Daya Mineral Nomer 07 tahun 2017 tentang Tata Cara Penetapan Harga Patokan Penjualan Mineral Logam dan Batu bara.Dalam aturan ini pemegang Izin Usaha Pertambangan (IUP) operasi produksi mineral logam dan Izin Usaha Pertambangan Khusus (IUPK) yang memproduksi bijih nikel wajib berpatokan pada Harga Patokan Mineral (HPM).Permen yang ditandatangani tanggal 13 April 2020 lalu diundangkan pada 14 April 2020 menyebutkan, yang dimaksud dengan HPM adalah harga batas bawah dalam penghitungan kewajiban pembayaran iuran produksi oleh pemegang IUP Operasi Produksi Mineral Logam dan IUPK Operasi Produksi Mineral Logam.Dalam Pasal 3 Ayat 3 disebutkan apabila dalam pelaksanaannya transaksi lebih rendah dari HPM tetap bisa dilakukan dengan batas maksimal 3%. ""Apabila harga transaksi lebih tinggi dari HPM Logam pada periode kutipan sesuai Harga Mineral Logam Acuan atau terdapat bonus atas mineral tertentu, penjualan wajib mengikuti harga transaksi di atas HPM Logam,"" tulis aturan dalam Permen."
33,"Thursday, August 27, 2020       09:16 WIB","Rebound, Harga Emas Antam Bertambah Rp8 Ribu/Gram","https://www.indopremier.com/ipotnews/newsDetail.php?jdl=Rebound__Harga_Emas_Antam_Bertambah_Rp8_Ribu_Gram&news_id=123531&group_news=IPOTNEWS&taging_subtype=PG002&name=&search=y_general&q=,&halaman=1","Ipotnews - Harga emas PT Aneka Tambang (Persero) Tbk [ANTM
] pada Kamis (26/8) akhirnya kembali ke zona penguatan setelah dua hari beruntun melemah. Tercatat harga emas ANTM
menguat Rp8.000 per gram dari level Rp1.011.000 menjadi Rp1.019.000. Untuk harga perak terapresiasi Rp400 dari level Rp13.200 menjadi Rp13.600.
Untuk buy back emas ANTM
juga menguat Rp10.000 per gram dari Rp907.000 menjadi Rp917.000. Mengacu pada PMK No 34/PMK.10/2017, penjualan kembali emas batangan ke PT ANTAM Tbk (ANTM
) dengan nominal lebih dari Rp10 juta, dikenakan PPh 22 sebesar 1,5 persen (untuk pemegang NPWP dan 3 persen untuk non NPWP ). PPh 22 atas transaksi buy back dipotong langsung dari total nilai buy back.
Dikutip dari situs logammulia.com, secara rinci harga emas Antam di pasar spot (belum termasuk pajak), yaitu :
1. Emas batangan seberat 0,5 gram sebesar Rp539.500,
2. Emas batangan seberat 1 gram sebesar Rp1.019.000,
3. Emas batangan seberat 2 gram sebesar Rp1.978.000,
4. Emas batangan seberat 3 gram sebesar Rp2.942.000,
5. Emas batangan seberat 5 gram sebesar Rp4.875.000,
6. Emas batangan seberat 10 gram sebesar Rp9.685.000,
7. Emas batangan seberat 25 gram sebesar Rp24.087.000,
8. Emas batangan seberat 50 gram sebesar Rp48.095.000,
9. Emas batangan seberat 100 gram sebesar Rp96.112.000. (Marjudin)

"
34,"Thursday, August 27, 2020       09:35 WIB","Harga Emas Hari Ini 27 Agustus, Menguat ke Rp1,019 Juta","https://www.indopremier.com/ipotnews/newsDetail.php?jdl=Harga_Emas_Hari_Ini_27_Agustus__Menguat_ke_Rp1_019_Juta&news_id=374266&group_news=RESEARCHNEWS&taging_subtype=MINING&name=&search=y_general&q=emas,logam%20mulia,%20tambang,%20&halaman=1","Jakarta, CNN Indonesia -- Harga emas PT Aneka Tambang (Persero) Tbk (ANTM
) atau Antam berada di level Rp1,019 juta per gram pada Kamis (27/8) ini. Harga emas tercatat naik Rp8.000 dari Rp1,011 juta per gram kemarin.
Sementara, harga pembelian kembali ( buyback ) menguat Rp10 ribu per gram dari Rp907 ribu per gram menjadi Rp917 ribu pada hari ini.
Berdasarkan data Antam, harga jual emas berukuran 0,5 gram senilai Rp539 ribu, 2 gram Rp1,97 juta, 3 gram Rp2,94 juta, 5 gram Rp4,87 juta, 10 gram Rp9,68 juta, 25 gram Rp24,08 juta, dan 50 gram Rp48,09 juta.
Kemudian, harga emas berukuran 100 gram senilai Rp96,11 juta, 250 gram Rp240,05 juta, 500 gram Rp479,82 juta, dan 1 kilogram Rp959,6 juta.
Harga jual emas tersebut sudah termasuk Pajak Penghasilan (PPh) 22 atas emas batangan sebesar 0,45 persen bagi pemegang Nomor Pokok Wajib Pajak ( NPWP ). Bagi pembeli yang tidak menyertakan NPWP memperoleh potongan pajak lebih tinggi sebesar 0,9 persen.
Di perdagangan internasional berdasarkan acuan pasar Commodity Exchange COMEX, harga emas naik 0,06 persen ke posisi US$1.953,6 per troy ons. Sedangkan,harga emas di perdagangan spot turun 0,56 persen ke US$1.943,55 per troy ons pada pagi ini.
Analis sekaligus Kepala Riset Monex Investindo Ariston Tjendra mengatakan pelaku pasar menanti pidato Gubernur Bank Sentral AS Jerome Powell nanti malam. Mereka mengantisipasi jika Powell akan menyampaikan pernyataan dovish atau pesimis mengenai kondisi ekonomi.
""Ketegangan di kawasan laut China Selatan juga membantu penguatan harga emas,"" ujarnya kepada CNNI ndonesia.com, Kamis (27/8).
Selain itu, pasar juga mengamati rilis revisi data pertumbuhan ekonomi AS kuartal II 2020. AS sendiri tercatat mengalami kontraksi pertumbuhan ekonomi 32,9 persen pada kuartal II 2020 lalu yang merupakan terdalam sejak 1921.
""Apabila hasil revisinya lebih buruk dari data sebelumnya, harga emas bisa menguat lagi karena pelemahan dolar AS,"" tuturnya.
Ia memprediksi harga emas berada di kisaran US$1.920 hingga US$1.970 per troy ons hari ini. Menurutnya, harga logam mulia cenderung bergerak menguat.

"
35,error,error,error,error
36,"Wednesday, August 26, 2020       09:41 WIB","Harga Emas Hari Ini 26 Agustus, Turun ke Rp1,011 Juta","https://www.indopremier.com/ipotnews/newsDetail.php?jdl=Harga_Emas_Hari_Ini_26_Agustus__Turun_ke_Rp1_011_Juta&news_id=374210&group_news=RESEARCHNEWS&taging_subtype=CHINA&name=&search=y_general&q=CHINA,&halaman=1","Jakarta, CNN Indonesia -- Harga emas PT Aneka Tambang (Persero) Tbk (ANTM
) atau Antam berada di level Rp1,011 juta pada Rabu (26/8) ini. Harga emas tercatat turun Rp10 ribu dari Rp1,021 juta per gram kemarin.
Sementara, harga pembelian kembali ( buyback ) juga turun Rp10 ribu per gram dari Rp917 ribu per gram menjadi Rp907 ribu pada hari ini.
Berdasarkan data Antam, harga jual emas berukuran 0,5 gram senilai Rp540 ribu, 2 gram Rp1,98 juta, 3 gram Rp2,94 juta, 5 gram Rp4,88 juta, 10 gram Rp9,7 juta, 25 gram Rp24,13 juta, dan 50 gram Rp48,19 juta.
Kemudian, harga emas berukuran 100 gram senilai Rp96,31 juta, 250 gram Rp240,51 juta, 500 gram Rp480,82 juta, dan 1 kilogram Rp961,6 juta.
Harga jual emas tersebut sudah termasuk Pajak Penghasilan (PPh) 22 atas emas batangan sebesar 0,45 persen bagi pemegang Nomor Pokok Wajib Pajak ( NPWP ). Bagi pembeli yang tidak menyertakan NPWP memperoleh potongan pajak lebih tinggi sebesar 0,9 persen.
Di perdagangan internasional berdasarkan acuan pasar Commodity Exchange COMEX, harga emas naik 0,56 persen ke posisi US$1.933,8 per troy ons. Begitu juga dengan harga emas di perdagangan spot naik 0,04 persen ke US$1.928,98 per troy ons pada pagi ini.
Analis sekaligus Kepala Riset Monex Investindo Ariston Tjendra mengatakan pergerakan harga emas hari ini dipengaruhi sentimen tekanan pada dolar AS. Pasalnya, indeks kepercayaan konsumen AS turun menjadi 84,8 pada Agustus 2020. Padahal, pada Juli lalu indeks kepercayaan konsumen AS berada di posisi 91,7.
""Survei ini kepada masyarakat AS mengenai  outlook  kondisi ekonomi AS dalam enam bulan ke depan,"" ujarnya kepada   CNNI ndonesia.com , Rabu (26/8).
Selain itu, pasar juga masih skeptis terhadap kelanjutan kesepakatan dagang AS-China, lantaran hubungan dua negara itu makin tegang akhir-akhir ini. Ariston memprediksi harga emas di pasar spot akan melaju di rentang US$1.915 hingga US$1.940 per troy ons hari ini.
""Pasar juga masih menunggu perkumpulan para pejabat tinggi bank sentral di seluruh dunia dan menunggu pidato dari Gubernur The Fed mungkin pada Kamis atau Rabu,"" ucapnya.

"
37,"Wednesday, August 26, 2020       09:17 WIB",Harga Emas Antam Terkoreksi Rp10.000 Per Gram,"https://www.indopremier.com/ipotnews/newsDetail.php?jdl=Harga_Emas_Antam_Terkoreksi_Rp10_000_Per_Gram&news_id=123471&group_news=IPOTNEWS&taging_subtype=PG002&name=&search=y_general&q=,&halaman=1","Ipotnews - Harga emas PT Aneka Tambang (Persero) Tbk (ANTM
) pada Rabu (26/8) kembali melemah. Tercatat harga emas ANTM
terkoreksi Rp10.000 per gram dari level Rp1.021.000 menjadi Rp1.011.000. Untuk harga perak stabil di level Rp13.200.
Sementara harga buy back emas ANTM
juga melemah Rp10.000 per gram dari Rp917.000 menjadi Rp907.000.
Mengacu pada PMK No 34/PMK.10/2017, penjualan kembali emas batangan ke PT ANTAM Tbk (ANTM
) dengan nominal lebih dari Rp10 juta, dikenakan PPh 22 sebesar 1,5 persen (untuk pemegang NPWP dan 3 persen untuk non NPWP ). PPh 22 atas transaksi buy back dipotong langsung dari total nilai buy back.
Dikutip dari situs logammulia.com, secara rinci harga emas Antam di pasar spot (belum termasuk pajak), yaitu:
1. Emas batangan seberat 0,5 gram sebesar Rp535.500,
2. Emas batangan seberat 1 gram sebesar Rp1.011.000,
3. Emas batangan seberat 2 gram sebesar Rp1.962.000,
4. Emas batangan seberat 3 gram sebesar Rp2.918.000,
5. Emas batangan seberat 5 gram sebesar Rp4.835.000,
6. Emas batangan seberat 10 gram sebesar Rp9.605.000,
7. Emas batangan seberat 25 gram sebesar Rp23.887.000,
8. Emas batangan seberat 50 gram sebesar Rp47.695.000,
9. Emas batangan seberat 100 gram sebesar Rp95.312.000.
(Marjudin)

"
38,"Selasa, 25 Agustus 2020 / 09:05 WIB",Harga emas Antam turun Rp 2.000 jadi Rp 1.021.000 per gram pada Selasa (25/8),https://investasi.kontan.co.id/news/harga-emas-antam-turun-rp-2000-jadi-rp-1021000-per-gram-pada-selasa-258,"KONTAN.CO.ID - JAKARTA. Harga emas batangan bersertifikat Antam keluaran Logam Mulia PT Aneka Tambang Tbk (ANTM) terkoreksi pada hari Selasa (25/8). Mengutip situs Logam Mulia, harga pecahan satu gram emas Antam berada di Rp 1.021.000. Harga emas Antam ini turun Rp 2.000 dari harga Senin (24/8) yang juga berada di Rp 1.023.000 per gram. Sementara, harga pembelian kembali atau buyback emas Antam juga turun Rp 2.000 menjadi di Rp 917.000. Berikut harga emas batangan Antam dalam pecahan lainnya per hari ini dan belum termasuk pajak:   Keterangan: Logam Mulia Antam menjual emas dan perak batangan dalam beberapa ukuran berat (misalnya 1 gram, 2 gram, dan 500 gram). Biasanya harga per gram emas Antam akan berbeda tergantung berat batangnya. Perbedaan ini terjadi karena ada biaya tambahan untuk pencetakan, sehingga harga per gram emas Antam batang kecil lebih mahal dari batang yang lebih besar. Harga yang ada di sini adalah harga per gram emas batang 1 kilogram yang biasa dijadikan patokan pelaku bisnis emas. Banjir stimulus ekonomi global, harga saham pun bakal terkerek             "
39,"Monday, August 24, 2020       09:28 WIB",Harga Emas Antam Terkoreksi Rp4.000 Per Gram di Awal Pekan,"https://www.indopremier.com/ipotnews/newsDetail.php?jdl=Harga_Emas_Antam_Terkoreksi_Rp4_000_Per_Gram_di_Awal_Pekan&news_id=123364&group_news=IPOTNEWS&taging_subtype=PG002&name=&search=y_general&q=,&halaman=1","Ipotnews - Harga emas PT Aneka Tambang (Persero) Tbk [ANTM
] pada awal pekan ini, Senin (24/8) melemah. Tercatat harga emas ANTM
terkoreksi Rp4.000 per gram dari level Rp1.027.000 menjadi Rp1.023.000. Untuk harga perak juga melemah Rp200 dari Rp13.500 menjadi Rp13.300.
Sedangkan harga buy back emas ANTM
juga melemah Rp6.000 per gram dari Rp925.000 menjadi Rp919.000.
Mengacu pada PMK No 34/PMK.10/2017, penjualan kembali emas batangan ke PT ANTAM Tbk (ANTM
) dengan nominal lebih dari Rp10 juta, dikenakan PPh 22 sebesar 1,5 persen (untuk pemegang NPWP dan 3 persen untuk non NPWP ). PPh 22 atas transaksi buy back dipotong langsung dari total nilai buy back.
Dikutip dari situs logammulia.com, secara rinci harga emas Antam di pasar spot (belum termasuk pajak), yaitu :
1. Emas batangan seberat 0,5 gram sebesar Rp541.500,
2. Emas batangan seberat 1 gram sebesar Rp1.023.000,
3. Emas batangan seberat 2 gram sebesar Rp1.986.000,
4. Emas batangan seberat 3 gram sebesar Rp2.954.000,
5. Emas batangan seberat 5 gram sebesar Rp4.895.000,
6. Emas batangan seberat 10 gram sebesar Rp9.725.000,
7. Emas batangan seberat 25 gram sebesar Rp24.187.000,
8. Emas batangan seberat 50 gram sebesar Rp48.295.000,
9. Emas batangan seberat 100 gram sebesar Rp96.512.000.
(Marjudin)

"
40,error,error,error,error
41,18 August 2020 10:58,"Harga Emas Terbang Lagi, Saham ANTM, MDKA & UNTR Ikut Melesat",https://www.cnbcindonesia.com/market/20200818102834-17-180428/harga-emas-terbang-lagi-saham-antm-mdka-untr-ikut-melesat,"Kabar baik datang untung investor emas, Selasa (18/8/2020), harga emas di pasar spot menguat seiring pelemahan dolar AS yang tercermin dari indeks dolar. Pada perdagangan hari ini harga emas terpantau naik 0,20% ke US$ 1.988/troy ons.Indeks dolar memang sempat menguat signifikan. Namun kini indeks dolar kembali berbalik arah ke level terendah dalam dua tahun. Hal ini membuat harga emas kembali melesat dan mendekati level psikologis US$ 2.000/troy ons.Emas merupakan salah satu komoditas yang dibanderol dalam mata uang dolar AS, sehingga ketika dolar melemah harga emas bakal menjadi lebih murah bagi pemegang mata uang lain dan bisa mendongkrak minat beli.Kenaikan harga emas, langsung direspons investor di pasar saham dengan memborong saham-saham produsen emas. Terpantau harga saham emiten emas kembali melesat pada perdagangan hari ini setelah sempat anjlok mengikuti koreksi harga emas dan menduduki posisi top loser mingguan pekan kemarin.Kenaikan hari ini dipimpin oleh emiten emas Pelat Merah PT Aneka Tambang Tbk (ANTM) yang harga sahamnya berhasil terbang 3,82% ke level harga Rp 815/unit. Saham PT Merdeka Copper Gold Tbk (MDKA) naik 2,76% ke level harga Rp 1.860/saham dan saham PT United Tractorss Tbk (UNTR), pemilik tambang martabe, naik 2,17% ke harga Rp 23.575/unit.Sedangkan penguatan paling tipis dibukukan oleh PT Wilton Makmur Indonesia Tbk (SQMI) yang 'hanya' berhasil naik 0,54% ke level harga Rp 185/unit.Kenaikan emiten emas dikarenakan ketidakpastian global dampak dari pandemi covid-19. Investor akan cenderung memindahkan dana mereka ke komoditas lindung nilai (safe haven) yang dinilai lebih aman dan berhadap kinerja produsen emas akan mengalami peningkatan."
42,"Minggu, 16 Agustus 2020 / 09:35 WIB",Harga emas Antam stagnan di level Rp 1.035.000 per gram pada Minggu (16/8),https://investasi.kontan.co.id/news/harga-emas-antam-stagnan-di-level-rp-1035000-per-gram-pada-minggu-168,"KONTAN.CO.ID - JAKARTA. Harga emas batangan bersertifikat Antam keluaran Logam Mulia PT Aneka Tambang Tbk (ANTM) stagnan pada hari Minggu (16/8). Mengutip situs Logam Mulia, harga pecahan satu gram emas Antam berada di Rp 1.035.000. Harga emas Antam ini tak berubah dari harga Sabtu (15/8) yang juga berada di Rp 1.035.000 per gram. Sementara, harga pembelian kembali atau buyback emas Antam juga tetap di Rp 927.000.  Berikut harga emas batangan Antam dalam pecahan lainnya per hari ini dan belum termasuk pajak:    Keterangan: Logam Mulia Antam menjual emas dan perak batangan dalam beberapa ukuran berat (misalnya 1 gram, 2 gram, dan 500 gram). Biasanya harga per gram emas Antam akan berbeda tergantung berat batangnya. Perbedaan ini terjadi karena ada biaya tambahan untuk pencetakan, sehingga harga per gram emas Antam batang kecil lebih mahal dari batang yang lebih besar. Harga yang ada di sini adalah harga per gram emas batang 1 kilogram yang biasa dijadikan patokan pelaku bisnis emas. 13 emiten bakal rights issue, simak saran analis berikut             "
