,DateTime,Judul,link,News
10,error nih,error nih,error,error
11,error nih,error nih,error,error
12,error nih,error nih,error,error
13,26 September 2019  |  18:06 WIB,"Indeks Bisnis-27 Menguat Nyaris 2 Persen, BBRI & BBCA Penopang Utama",https://market.bisnis.com/read/20190926/7/1152741/indeks-bisnis-27-menguat-nyaris-2-persen-bbri-bbca-penopang-utama,"Bisnis.com, JAKARTA – Indeks Bisnis-27 ditutup menguat pada perdagangan hari ini, Kamis (26/9/2019), seiring dengan penguatan IHSG. Berdasarkan data Bloomberg, indeks Bisnis-27 ditutup menguat 1,94 persen atau 10,32 poin di level 542,03 dari level penutupan perdagangan sebelumnya. Pada perdagangan Rabu (25/9), indeks Bisnis-27 ditutup rebound 0,06 persen atau 0,31 poin ke level 531,72. Indeks mengawali perdagangan hari ini dengan penguatan 0,66 persen atau 3,51 poin ke level 535,23. Sepanjang perdagangan hari ini, indeks Bisnis-27 bergerak di level 534,17-542,37. Sebanyak 19 saham menguat dan 5 saham melemah dari 3 saham anggota indeks Bisnis-27 yang diperdagangkan pada akhir perdagangan hari ini. Saham PT Bank Rakyat Indonesia (Persero) Tbk. (BBRI) dan PT Bank Central Asia (Persero) Tbk. (BBCA) yang masing-masing menguat 3,19 persen dan 2,11 persen menjadi penopang utama atas penguatan indeks Bisnis-27. Indeks Bisnis-27 merupakan indeks yang terdiri dari 27 saham perusahaan tercatat yang dipilih berdasarkan kriteria fundamental, teknikal atau likuiditas transaksi dan akuntabilitas dan tata kelola perusahaan. Sementara itu, Indeks Harga Saham Gabungan (IHSG) ditutup menguat 1,37 persen atau 83,930 poin ke level 6.230,33, setelah dibuka dengan kenaikan 0,36 persen atau 22,26 poin di level 6.168,67. Sepanjang perdagangan hari ini, IHSG bergerak di level 6.165,93-6.230,33. Sebelumnya, pada perdagangan Rabu (25/9), IHSG berhasil rebound ke zona hijau dan berakhir naik 0,14 persen atau 8,80 poin di level 6.146,4, mematahkan pelemahan selama empat hari beruntun sebelumnya. Delapan dari sembilan sektor berakhir di zona hijau, dipimpin oleh sektor aneka industry yang menguat 2,61 persen, disusul sektor infrastruktur yang menguat 2,16 persen. Di sisi lain, sektor pertanian melemah 0,31 persen. Dari 655 saham yang diperdagangkan di Bursa Efek Indonesia (BEI) hari ini, sebanyak 235 saham menguat, 151 saham melemah, dan 270 saham stagnan. Indeks tetap kokoh di zona hijau meskipun mayoritas bursa saham lainnya di Asia berbalik melemah pada perdagangan sore ini.   Berikut adalah harga saham Bisnis-27: Kode Nama Perusahaan Harga (Rp) ACES PT Ace Hardware Indonesia Tbk.            1.770 ADRO PT Adaro Energy Tbk            1.285 ANTM PT Aneka Tambang Tbk.            1.015 ASII PT Astra International Tbk            6.700 BBCA PT Bank Central Asia Tbk          30.300 BBNI PT Bank Negara Indonesia (Persero) Tbk            7.550 BBRI PT Bank Rakyat Indonesia (Persero) Tbk            4.210 BDMN PT Bank Danamon Indonesia Tbk            4.680 BMRI PT Bank Mandiri Persero Tbk            7.100 CPIN PT Charoen Pokphand Indonesia Tbk            5.200 HMSP PT Hanjaya Mandala Sampoerna Tbk            2.330 ICBP PT Indofood CBP Sukses Makmur Tbk          12.000 INCO PT Vale Indonesia Tbk PT            3.680 INDF PT Indofood Sukses Makmur Tbk            7.725 INKP PT Indah Kiat Pulp & Paper Corp Tbk            6.625 INTP PT Indocement Tunggal Prakarsa Tbk          18.925 JPFA PT Japfa Comfeed Indonesia Tbk.            1.505 KLBF PT Kalbe Farma Tbk            1.670 MAPI PT Mitra Adiperkasa Tbk            1.025 MYOR PT Mayora Indah Tbk            2.280 PTBA PT Bukit Asam Tbk            2.300 PWON PT Pakuwon Jati Tbk                660 SCMA PT Surya Citra Media Tbk            1.155 SMGR PT Semen Indonesia (Persero) Tbk          12.250 TLKM PT Telekomunikasi Indonesia (Persero) Tbk            4.360 TPIA PT Chandra Asri Petrochemical Tbk            8.350 UNTR PT United Tractors Tbk          20.850"
14,26 September 2019  |  09:07 WIB,"Rekomendasi Sinarmas: Hold ACES, Buy on Weakness BBCA, CPIN, SMGR",https://market.bisnis.com/read/20190926/189/1152553/rekomendasi-sinarmas-hold-aces-buy-on-weakness-bbca-cpin-smgr,"Bisnis.com, JAKARTA – PT Sinarmas Sekuritas memperkirakan indeks harga saham gabungan (IHSG) pada hari ini, Kamis (26/9/2019), bergerak mixed dengan pergerakan pada kisaran 6.100 – 6.190. Berdasarkan data Bloomberg, IHSG pada Rabu (25/9) ditutup berbalik menguat 0,14 persen atau 8,80 poin ke level 6.146,40, setelah dibuka turun 0,26 persen atau 16,12 poin di level 6.121,49. Sepanjang perdagangan kemarin, IHSG bergerak fluktuatif di level 6.086-6.139,25. Adapun pada perdagangan Selasa (24/9), IHSG berakhir melorot 1,11 persen atau 68,59 poin di level 6.137,61, pelemahan hari keempat berturut-turut. Indeks sempat tertekan sepanjang perdagangan hari ini oleh sejumlah sentimen dari dalam dan luar negeri, namun pelemahan indeks perlahan mampu menipis hingga akhirnya berbalik menguat di akhir perdagangan. Dalam risetnya, Sinarmas menyatakan bahwa IHSG berhasil bertahan di atas support 6.100 dan berpeluang mencoba resistance 6.161 dan 6.190. “Namun, jika JCI gagal bertahan pada support  6.100 akan menguji Support 6.080 dan 6.033. Indikator MACD mengindikasikan pola downtrend dan indikator stochastic mengindikasikan pola oversold. Candle chart membentuk pola Hammer,” tulis mereka, Kamis (26/2019) Berikut rekomendasi saham dari Sinarmas Sekuritas: BBCA - Buy on Weakness BBCA berhasil bertahan di atas resistance 29.550, berpeluang mencoba resistance 29.900 dan 30.225. Pola candle chart membentuk pola Hammer. ACES - Hold Entry point 1.730 (25/9) sudah tercapai, ACES berhasil bertahan di atas support 1.745 dan berpeluang mencoba resistance 1.755 dan 1.770. CPIN -Buy on Weakness CPIN berhasil breakout resistance 5.075 dan berpeluang melanjutkan penguatan dengan mencoba resistance 5.225 dan 5.350. SMGR - Buy on weakness SMGR berhasil bertahan di atas resistance 12.125, berpeluang mencoba resistance 12.400 dan 12.650."
15,error nih,error nih,error,error
16,20 September 2019  |  17:40 WIB,"Indeks Bisnis-27 Melemah Hari Kedua, BBRI & BBCA Penekan Utama",https://market.bisnis.com/read/20190920/7/1150730/indeks-bisnis-27-melemah-hari-kedua-bbri-bbca-penekan-utama,"Bisnis.com, JAKARTA – Pelemahan indeks Bisnis-27 berlanjut pada akhir perdagangan hari kedua berturut-turut, Jumat (20/9/2019), bersama IHSG. Berdasarkan data Bloomberg, indeks Bisnis-27 ditutup melemah 0,22 persen atau 1,19 poin di level 542,67 dari level penutupan perdagangan sebelumnya. Pada perdagangan Kamis (19/9), indeks Bisnis-27 berakhir di level 543,87 dengan pelemahan 0,8 persen atau 4,41 poin. Sebelum melemah, indeks sempat berbalik ke zona hijau dengan dibuka naik tipis 0,09 persen atau 0,48 poin di posisi 544,35 pagi tadi. Sepanjang perdagangan hari ini, indeks Bisnis-27 bergerak di level 540,03-545,21. Sebanyak 11 saham menguat, 13 saham melemah, dan 3 saham stagnan dari 27 saham anggota indeks Bisnis-27 yang diperdagangkan pada akhir perdagangan hari ini. Saham PT Bank Rakyat Indonesia (Persero) Tbk. (BBRI) dan PT Bank Central Asia Tbk. (BBCA) yang masing-masing turun 1,42 persen dan 0,66 persen menjadi penekan utama atas pelemahan indeks Bisnis-27. Indeks Bisnis-27 merupakan indeks yang terdiri dari 27 saham perusahaan tercatat yang dipilih berdasarkan kriteria fundamental, teknikal atau likuiditas transaksi dan akuntabilitas dan tata kelola perusahaan. Sejalan dengan indeks Bisnis, Indeks Harga Saham Gabungan (IHSG) melanjutkan pelemahannya pada akhir perdagangan hari kedua berturut-turut. Berdasarkan data Bloomberg, IHSG ditutup di level 6.231,47, melemah 0,21 persen atau 13 poin dari level penutupan perdagangan sebelumnya. Pada perdagangan Kamis (19/9), IHSG berakhir di level 6.244,47 dengan koreksi 0,51 persen atau 32,16 poin. Sebelum melanjutkan pelemahannya, indeks sempat beringsut ke zona hijau dengan dibuka naik tipis 0,07 persen atau 4,5 poin di level 6.248,97 Jumat tadi. Sepanjang perdagangan hari ini, IHSG bergerak di level 6.213,24 – 6.256,82. Enam dari sembilan sektor berakhir di zona merah, dipimpin industri dasar (-0,75 persen) dan perdagangan (-0,65 persen). Tiga sektor lainnya ditutup positif, dipimpin infrastruktur yang naik 1,21 persen. Dari 654 saham yang diperdagangkan di Bursa Efek Indonesia (BEI) hari ini, sebanyak 175 saham menguat, 213 saham melemah, dan 266 saham stagnan. Saham PT Bank Rakyat Indonesia (Persero) Tbk. (BBRI) dan PT Bank Central Asia Tbk. (BBCA) yang masing-masing turun 1,42 persen dan 0,66 persen turut menjadi penekan utama pelemahan IHSG. Berikut adalah harga saham Bisnis-27: Kode Nama Perusahaan Harga (Rp) ACES PT Ace Hardware Indonesia Tbk. 1735 ADRO PT Adaro Energy Tbk 1400 ANTM PT Aneka Tambang Tbk. 1065 ASII PT Astra International Tbk 6575 BBCA PT Bank Central Asia Tbk 29950 BBNI PT Bank Negara Indonesia (Persero) Tbk 7650 BBRI PT Bank Rakyat Indonesia (Persero) Tbk 4160 BDMN PT Bank Danamon Indonesia Tbk 4640 BMRI PT Bank Mandiri Persero Tbk 7075 CPIN PT Charoen Pokphand Indonesia Tbk 5225 HMSP PT Hanjaya Mandala Sampoerna Tbk 2350 ICBP PT Indofood CBP Sukses Makmur Tbk 11950 INCO PT Vale Indonesia Tbk PT 3860 INDF PT Indofood Sukses Makmur Tbk 7700 INKP PT Indah Kiat Pulp & Paper Corp Tbk 6975 INTP PT Indocement Tunggal Prakarsa Tbk 20575 JPFA PT Japfa Comfeed Indonesia Tbk. 1585 KLBF PT Kalbe Farma Tbk 1665 MAPI PT Mitra Adiperkasa Tbk 1000 MYOR PT Mayora Indah Tbk 2400 PTBA PT Bukit Asam Tbk 2470 PWON PT Pakuwon Jati Tbk 675 SCMA PT Surya Citra Media Tbk 1245 SMGR PT Semen Indonesia (Persero) Tbk 12850 TLKM PT Telekomunikasi Indonesia (Persero) Tbk 4290 TPIA PT Chandra Asri Petrochemical Tbk 8350 UNTR PT United Tractors Tbk 22000"
17,18 September 2019  |  06:07 WIB,"Rekomendasi Saham 18 September 2019, Cermati Emiten Bank dan Properti Ini",https://market.bisnis.com/read/20190918/189/1149623/rekomendasi-saham-18-september-2019-cermati-emiten-bank-dan-properti-ini,"Bisnis.com, JAKARTA – Direktur PT Indosurya Bersinar Sekuritas William Surya Wijaya mengatakan indeks harga saham gabungan (IHSG) masih berpotensi untuk melanjutkan kenaikan jangka pendeknya pada perdagangan hari ini, Rabu (18/9/2019). “Melihat capital inflow yang masih tercatat secara ytd [year to date], menunjukkan bahwa kenyamanan investor masih cukup besar dalam berinvestasi di pasar modal Indonesia, potensi penguatan masih akan terlihat dalam pergerakan IHSG hari ini,” katanya dalam keterangan tertulis. Ia pun merekomendasikan saham-saham berikut untuk bisa dicermati: ASII, BBNI, BBCA, BJTM, PWON, ASRI, SMRA, BSDE, PTPP. Saham PT Astra International TBK. (ASII) telah turun 21,28 persen sejak awal tahun hingga perdagangan Selasa (17/9) dengan ditutup pada level Rp6.475 per saham, turun 3,36 persen, dengan nilai price to earning ratio (PER) 13,38 x. Saham PT Bank Negara Indonesia Tbk. (BBNI) juga mencatat kinerja negatif secara YTD yakni minus 11,93 persen. Saham BBNI ditutup naik 0,98 persen ke Rp7.750 per saham pada perdagangan kemarin, dengan PER 9,46x. Berbeda dengan dua saham sebelumnya, emiten bank PT Bank Central Asia Tbk. (BBCA) mencatatkan kenaikan 15,96 persen secara YTD dan naik 22,69 persen selama 1 tahun. Saham BBCA ditutup naik 0,42 persen ke Rp30.150 per saham pada perdagangan Selasa (17/9). Nilai PER BBCA pada 28,91x. Saham PT Bank Pembangunan Daerah Jawa Timur Tbk. (BJTM) turun 0,77 persen ke Rp645 padaperdagangan kemarin. Harga BJTM telah turun 6,52 persen secara YTD, dan relatif murah dengan rasio PER 5,92 x. Saham PT Pakuwon Jati Tbk. (PWON) memberikan keuntungan 9,68 persen secara YTD dan berada di level Rp680 per saham pada penutupan perdagangan kemarin. Saham sektor properti lainnya yang jadi rekomendasi adalah Alam Sutera Reality Tbk (ASRI) yang secara YTD turun 0,64 persen ke Rp310 per saham pada penutupan kemarin. Saham ASRI dengan posisi PER saat ini 20,67x relatif mahal jika dibandingkan dengan PWON yang PER-nya 11,93x dan BSDE pada 6,39x. Saham properti lainnya adalah PT Summarecon Agung Tbk (SMRA) yang pada perdagangan kemarin naik 2,09 persen ke Rp1.220 per saham. Secara YTD, SMRA telah memberikan keuntungan 51,55 persen, dan dalam 1 tahun telah naik 76,81 persen. PER SMRA pada 58,1x. Sementara itu, saham PT Bumi Serpong Damai Tbk. (BSDE) telah naik 10,36 persen sejak awal tahun ke Rp1.385 per saham. Pengembang pelat merah PT PP (Persero) Tbk. (PTPP) mencatat kinerja tipis secara YTD 0,28 persen ke Rp1.810. Namun saham PTPP pernah naik hingga Rp2.550 tahun ini. PER-nya saat ini di level  15,47x."
18,17 September 2019  |  06:40 WIB,"IHSG Coba Keluar dari Fase Konsolidasi, Cermati BBCA, BBNI, JSMR, BMRI, BBRI",https://market.bisnis.com/read/20190917/189/1149172/ihsg-coba-keluar-dari-fase-konsolidasi-cermati-bbca-bbni-jsmr-bmri-bbri,"Bisnis.com, JAKARTA –Indeks harga saham gabungan (IHSG) hari ini, Selasa (17/9/2019) berpeluang untuk keluar dari fase konsolidasi setelah kemarin turun tajam. Berdasarkan data Bloomberg, IHSG pada perdagangan Senin (16/9) ditutup jatuh 1,82 persen atau 115,41 poin di level 6.219,43 dari level penutupan perdagangan sebelumnya. Delapan dari sembilan sektor berakhir di zona merah, dipimpin konsumer (-6,06 persen) dan finansial (-1,62 persen). Satu-satunya sektor yang berakhir di wilayah positif adalah tambang dengan kenaikan 0,54 persen. Dari 651 saham yang diperdagangkan di Bursa Efek Indonesia (BEI) hari ini, sebanyak 122 saham menguat, 296 saham melemah, dan 233 saham stagnan. Saham emiten konsumer PT HM Sampoerna Tbk. (HMSP) dan PT Gudang Garam Tbk. (GGRM) yang masing-masing turun 18,21 persen dan 20,64 persen pun menjadi penekan utama merosotnya IHSG. Direktur PT Indosurya Bersinar Sekuritas William Surya Wijaya megatakan pola pergerakan IHSG terlihat masih memiliki peluang untuk keluar dari fase konsolidasi wajarnya selama support level dapat dipertahankan dengan baik. “Hal ini juga ditunjang oleh masih tercatatnya capital inflow secara year to date serta stabilnya nilai tukar. Dalam jangka pendek hingga menengah IHSG masih berada dalam jalur uptrend.”   Saham-saham yang patut dicermati a.l. BBCA, BBNI, JSMR, BMRI, BBRI, TLKM, HMSP, UNVR, GGRM, dan ICBP."
19,error nih,error nih,error,error
20,error nih,error nih,error,error
21,error nih,error nih,error,error
22,11 Agustus 2019  |  16:40 WIB,"Ada Peluang IHSG Naik, Cermati ASII, ASRI, SRIL, TLKM, HMSP, BBNI dan BBCA",https://market.bisnis.com/read/20190811/189/1135038/ada-peluang-ihsg-naik-cermati-asii-asri-sril-tlkm-hmsp-bbni-dan-bbca,"Bisnis.com, JAKARTA – Indeks harga saham gabungan (IHSG) pada awal pekan depan, Senin (12/8/2019), masih punya peluang untuk naik dan menembus level resisten terdekat. Pada penutupan Jumat (9/8), indeks harga saham gabungan (IHSG) berakhir di level 6.282,13. Posisi itu turun 0,92 persen dari 6.340,180 pada akhir pekan sebelumnya. William Surya Wijaya, Direktur PT Indosurya Bersinar Sekuritas, memperkirakan IHSG akan bergerak pada rentang 6.231 – 6.372. “Potensi IHSG untuk dapat kembali menembus level resisten terdekat masih terlihat cukup besar yang tentunya ditunjang oleh arus dana masuk secara year to date ke dalam pasar modal serta kuatnya fundamental perekonomian yang terlihat dari data-data perekonomian terlansir sejauh ini,” katanya dalam keterangan tertulis. Saham-saham yang bisa dicermati ASII, ASRI, SRIL, TLKM, HMSP, BBNI, BBCA, EXCL, MYOR, dan ROTI.  "
23,error nih,error nih,error,error
24,error nih,error nih,error,error
25,error nih,error nih,error,error
26,error nih,error nih,error,error
27,error nih,error nih,error,error
28,error nih,error nih,error,error
29,error nih,error nih,error,error
30,error nih,error nih,error,error
