,DateTime,Judul,link,News
69,"Friday, November 13, 2020       10:55 WIB","Menkeu Keluhkan Data UMKM, DPR: Perlu Sentralisasi","https://www.indopremier.com/ipotnews/newsDetail.php?jdl=Menkeu_Keluhkan_Data_UMKM__DPR__Perlu_Sentralisasi&news_id=126693&group_news=IPOTNEWS&taging_subtype=ECONOMICS&name=&search=y_general&q=UKM,UMKM,%20kemenkeu,%20kementerian%20keuangan,%20&halaman=1","Ipotnews - Keluhan Menteri Keuangan (Menkeu), Sri Mulyani ihwal sulitnya akses data pelaku usaha mikro, kecil, dan menengah ( UMKM ) di Indonesia mendapat tanggapan Komisi VI DPR RI. Oleh sebab itu DPR mendesak agar ada pembenahan pendataan UMKM segera dilakukan pemerintah dengan melakukan sentralisasi.
Anggota Komisi VI DPR RI, Rudy Mukhtarudin, menyatakan kesulitan penyaluran bantuan serta pemberdayaan UMKM secara efektif selama ini diakibatkan masih tersebarnya sumber data pengusaha mikro dan kecil di berbagai instansi dan lembaga. Padahal saat ini pemerintah telah menggelontorkan berbagai macam stimulus untuk UMKM namun diakui belum optimal penyalurannya.
Selama pandemi Covid-19, pemerintah telah mengalokasikan dana stimulus untuk UMKM sebesar Rp123,46 triliun. Dana tersebut dipisahkan peruntukannya ke dalam beberapa bentuk, seperti subsidi bunga atau imbal hasil pembiayaan sebesar Rp35,28 triliun, penempatan dana untuk restrukturisasi Rp78,78 triliun, belanja imbal jasa penjaminan (IJP) Rp5 triliun, penjaminan kredit modal kerja Rp1 triliun, keringanan pajak penghasilan UMKM Rp2,4 triliun, dan pembiayaan investasi melalui Lembaga Pengelola Dana Bergulir ( LPDB ) Koperasi UMKM sebesar Rp1 triliun.
Pemerintah juga telah dan sedang menyalurkan Bantuan Presiden (Banpres) Produktif untuk 12 juta-15 juta UMKM . Masing-masing pelaku usaha mikro akan mendapat bantuan tunai Rp2,4 juta atau Rp600 ribu per bulan selama 4 bulan.
""Kesulitan hari ini banyaknya bantuan UMKM overlap, orangnya itu-itu juga tapi sumber datanya macam-macam, sehingga kita sulit bikin database yang akurat dan mudah dicari. Hari ini datanya UMKM tersebar di mana-mana, baik instansi bank atau nonbank, dan banyak overlap datanya,"" ujar Rudy di Jakarta, Jumat (13/11).
Dia menyebut, pendataan UMKM yang parsial diperparah dengan buruknya kualitas pencatatan pelaku usaha mikro dan kecil. Hal ini membuat banyak pelaku usaha yang harusnya tidak terdaftar sebagai UMKM akhirnya masuk kelompok ini.
Untuk mengatasi sengkarut persoalan data tersebut, politisi Golkar ini mendorong agar reformasi pendataan pelaku UMKM segera dilakukan. Perbaikan bisa dilakukan dengan melibatkan seluruh instansi dan lembaga yang selama ini kerap terlibat dalam pemberdayaan UMKM .
""Penting bagi kita untuk segera melakukan reformasi besar-besaran terhadap update database UMKM Indonesia, sehingga jika diperlukan data tersebut cepat kita dapatkan dan tepat sasarannya, dan pembinaan jadi lebih gampang kita untuk menyisirnya,"" tuturnya.
Seperti diketahui, Keluhan Sri Mulyani ihwal masih terfragmentasinya data UMKM disampaikan dalam Pekan Fintech Nasional 2020, Rabu (11/11). Dalam paparannya, Sri Mulyani menyebut penyaluran bantuan sosial untuk UMKM selama ini tidak mudah dilakukan, meski Indonesia kerap disebut memiliki 60 juta pelaku usaha mikro, kecil, dan menengah.
Karena itu, Sri Mulyani menekankan perlunya integrasi data UMKM agar bisa mempermudah penyaluran bantuan serta pemberdayaan di masa depan. Integrasi juga dibutuhkan untuk membuat eksekusi berbagai program terkait UMKM lebih efektif, efisien, dan tepat sasaran.
""Mencari orangnya tidak gampang. Kita punya database yang sangat terfragmentasi. Ada yang berasal dari perbankan, non-bank, dan Kementerian Koperasi dan UKM,"" ujar Sri Mulyani.
(Marjudin)

"
70,error nih,error nih,error,error
71,error nih,error nih,error,error
72,"Senin, 26 Oktober 2020 / 21:07 WIB","Pendapatan Astra International (ASII) turun 26,37%, simak rekomendasi analis berikut",https://investasi.kontan.co.id/news/pendapatan-astra-international-asii-turun-2637-simak-rekomendasi-analis-berikut,"KONTAN.CO.ID - JAKARTA. PT Astra International Tbk mencatatkan kinerja yang kurang memuaskan sepanjang sembilan bulan pertama tahun 2020. Emiten dengan kode ASII itu mencatatkan penurunan baik dari sisi top line maupun bottom line-nya.  Mengutip laporan keuangan kuartal III yang belum diaudit, ASII mengantongi pendapatan bersih hingga Rp 130,35 triliun. Jumlah ini menurun 26,37% year on year (YoY) jika dibanding periode yang sama tahun sebelumnya yang mencapai Rp 177,04 triliun.  Sementara itu, laba yang dapat diatribusikan kepada pemilik entitas induk terkikis menjadi Rp 14,04 triliun dari sebelumnya Rp 15,87 triliun. Adapun jumlah laba ini sudah termasuk keuntungan dari penjualan saham Bank Permata.  Jika keuntungan penjualan saham Bank Permata dikecualikan, maka laba bersih ASII tertekan 49% YoY. Dengan kata lain, laba bersih ASII menjadi Rp 8,16 triliun saja.  Mengamati kondisi ini, Analis Senior CSA Research Institute Reza Priyambada menjelaskan, kinerja ASII tertekan karena penopangnya yang berasal dari segmen otomotif dan alat berat tertekan. ""Ketika dua sumber utama tersebut mengalami gangguan maka kondisi tersebut dapat berimbas pada kinerja secara keseluruhan meskipun dari unit bisnis lainnya juga memberikan kontribusi,"" jelas Reza kepada Kontan.co.id, Senin (26/10). Asal tahu saja, mengutip dari keterangan resmi ASII yang dirilis hari ini Senin (26/10), bisnis otomotif dan bisnis alat berat memang tertekan.  Penjualan mobil Astra sepanjang Januari hingga September 2020 menurun 51% menjadi 192.400. Sementara itu, penjualan Astra atas sepeda motor Honda menurun 38%  sepanjang sembilan bulan pertama 2020, menjadi 2,3 juta unit. Di sisi lain, bisnis komponen otomotif mengalami tekanan sehingga menyumbangkan rugi bersih Rp 243 miliar. Padahal pada kuartal yang sama tahun sebelumnya tercatat laba Rp 512 miliar.   Sementara itu, bisnis alat berat juga lesu sepanjang sembilan bulan pertama tahun 2020. Ini tercermin dari kinerja PT United Tractors Tbk (UNTR) itu  mengalami penurunan laba bersih hingga 38% menjadi Rp 5,3 triliun.  IHSG masih stagnan, walau likuiditas berlimpah             "
73,error realstockbit,error realstockbit,realstockbit,realstockbit
74,"Selasa, 20 Oktober 2020 / 14:04 WIB","Usulan pembebasan pajak mobil baru ditolak, ini rekomendasi saham ASII",https://investasi.kontan.co.id/news/usulan-pembebasan-pajak-mobil-baru-ditolak-ini-rekomendasi-saham-asii,"KONTAN.CO.ID - JAKARTA. Usulan pembebasan pajak bagi mobil baru ditolak oleh Kementerian Keuangan Sri Mulyani. Usulan tersebut sebenarnya disampaikan oleh Menteri Perindustrian Agus Gumiwang untuk mendongkrak penjualan di sektor otomotif. Analis Philip Sekuritas Anugerah Zamzami Nasr menjelaskan meski usulan pembebasan pajak mobil baru mendapatkan lampu hijau, belum tentu pemulihan di sektor otomotif turut terdongkrak. ""Meski diharapkan dengan relaksasi tersebut, recovery penjualan lebih cepat ke depan,"" jelas Zamzami, Selasa (20/10).  Zamzami menambahkan otomotif merupakan sektor yang memiliki sifat diskresioner alias opsional karena bisa dimasukkan ke golongan barang mewah. Karena sifatnya tersebut maka penjualan otomotif biasanya lebih sejalan dengan pertumbuhan ekonomi. Dalam hal ini, penjualan otomotif terlihat sudah mengalami pemulihan perlahan secara bulanan, meski secara tahunan masih terkontraksi.  Dengan kondisi tersebut, penolakan pembebasan pajak mobil baru ini juga tidak berdampak banyak pada pergerakan saham emiten otomotif. Pasalnya, pelaku pasar juga masih menanti insentif pengganti untuk industri secara menyeluruh.  Dalam kondisi saat ini, Zamzami masih merekomendasikan saham PT Astra International Tbk (ASII) yang saat ini masih terlihat diskon, diperdagangkan pada -1 standard deviasi dari rata-rata price to earning ratio (PER) lima tahun. Zamzami mengatakan target harga konsensus untuk ASII Berada di level Rp 5.700.  Selasa (20/10) pukul 14.01 WIB harga saham ASII naik 2,50% ke Rp 5.125 per saham. IHSG akan disetir fundamental atau berita?            "
75,"Selasa, 20 Oktober 2020 / 07:20 WIB","Saham big cap: Saham TLKM merosot 3 hari, BBCA, BMRI, ASII naik tertinggi",https://investasi.kontan.co.id/news/saham-big-cap-saham-tlkm-merosot-3-hari-bbca-bmri-asii-naik-tertinggi,"KONTAN.CO.ID - JAKARTA. Indeks Harga Saham Gabungan (IHSG) mendaki 0,45% ke level 5.126,33 pada Senin (19/10). IHSG mendapat support dari saham-saham big cap yang menguat. Kemarin, dari 10 saham big cap dengan market cap di atas Rp 100 triliun, 5 saham diantaranya menguat, 4 saham melemah dan 1 saham stagnan harganya. Saham big cap yang turun selama 3 hari berturut-turut saat IHSG menguat: TLKM. Saham big cap dengan kenaikan market cap tertinggi harian saat IHSG menanjak, Senin (19/10): 1. BBCA (2,43% | Rp 720,04 triliun) 2. BMRI (2,24% | Rp 263,33 triliun) 3. ASII (1,42% | Rp 202,41 triliun) Saham big cap dengan penurunan market cap harian terdalam saat IHSG menguat, Senin (19/10): 1. HMSP (-1,64% | Rp 174,47 triliun) 2. TLKM (-1,45% | Rp 268,45 triliun) 3. UNVR (-1,25% | Rp 301,38 triliun) Saham big cap dengan kenaikan market cap mingguan tertinggi (Senin, 19 Oktober 2020 vs Senin, 12 Oktober 2020): 1. ASII (6,38% | Rp 202,41 triliun) 2. BBRI (2,82% | Rp 400,52 triliun) 3. BMRI (1,33% | Rp 263,33 triliun) Saham big cap dengan presentase penurunan market cap mingguan terdalam (Senin, 19 Oktober 2020 vs Senin, 12 Oktober 2020): 1. SMMA (-6,51% | Rp 100,60 triliun) 2. HMSP (-3,85% | Rp 174,47 triliun) 3. TPIA (-1,91% | Rp 137,31 triliun)      IHSG masih stagnan, walau likuiditas berlimpah             "
76,error nih,error nih,error,error
77,"Thursday, October 15, 2020       08:39 WIB","Tech Corner Indo Premier: IHSG ke Target Kenaikan Lagi, Buy AKRA, ASII, dan ISAT","https://www.indopremier.com/ipotnews/newsDetail.php?jdl=Tech_Corner_Indo_Premier__IHSG_ke_Target_Kenaikan_Lagi__Buy_AKRA__ASII__dan_ISAT&news_id=125596&group_news=IPOTNEWS&taging_subtype=PG002&name=&search=y_general&q=,&halaman=1","Ipotnews - Menguat hari kedelepan beruntun sebesar 44 poin (0,85%) pada level 5.176 kemarin, IHSG pada perdagangan Kamis (15/10) hari ini secara teknikal masih kuat untuk menuju target kenaikan, seiring sinyal semarak (bullish) yang berlanjut.
""Indeks ditutup di atas EMA5,50 dan membentuk pola white closing marubozu yang merupakan sinyal bullish continuation, stochastic konsisten bergerak di area overbought dan MACD histogram divergence positif. Target kenaikan indeks pada level 5.215 kemudian 5.260 dengan support di level 5.130 dan 5.090,"" tutur Tim Analis Indo Premier Sekuritas dalam risetnya pagi ini.
Berikut teknikal 3 saham dengan rekomendasi Buy dari Indo Premier:
1. AKRA
(2.710), Rekomendasi: Buy
Harga ditutup di atas EMA50 dan membentuk pola white opening marubozu yang merupakan sinyal bullish continuation, stochastic overbought dan MACD histogram divergence positif. Target kenaikan harga pada level 2.770 kemudian 2.830 dengan support di level 2.650, cut loss jika break 2.590.
2. ASII
(4.820), Rekomendasi: Buy
Harga ditutup tepat di EMA50 dan membentuk pola white opening marubozu yang merupakan sinyal bullish continuation, stochastic netral dan MACD histogram divergence positif. Target kenaikan harga pada level 4.930 kemudian 5.025 dengan support di level 4.700 cut loss jika break 4.600.
3. ISAT
(2.090), Rekomendasi: Buy
Harga ditutup di EMA5,10 dan membentuk pola white opening marubozu yang merupakan sinyal bullish continuation, stochastic netral dan MACD histogram divergence positif. Target kenaikan harga pada level 2.130 kemudian 2.160 dengan support di level 2.050, cut loss jika break 2.020.

"
78,"Thursday, October 08, 2020       16:53 WIB","Saat Ekonomi Terkontraksi, Diversifikasi Portofolio Untuk Tekan Risiko Investasi","https://www.indopremier.com/ipotnews/newsDetail.php?jdl=Saat_Ekonomi_Terkontraksi__Diversifikasi_Portofolio_Untuk_Tekan_Risiko_Investasi&news_id=125341&group_news=IPOTNEWS&taging_subtype=PG002&name=&search=y_general&q=,&halaman=1","Ipotnews - PT Bank Commonwealth menyarankan, saat pertumbuhan ekonomi terkontraksi dan adanya ketidakpastian yang tinggi, mestinya para investor memutuskan untuk mendiversifikasi portofolio dalam upaya menekan risiko investasi.
Menurut Head of Wealth Management & Premier Banking Bank Commonwealth, Ivan Jaya di Jakarta, Kamis (8/10), sejak awal tahun ini Indeks Harga Saham Gabungan ( IHSG ) sudah terkoreksi 21,79 persen ke level 4.026 pada penutupan perdagangan di akhir pekan lalu.
Dia memperkirakan, pasar keuangan masih akan menghadapi volatilitas yang tinggi akibat risiko geopolitik, yakni pemilihan presiden Amerika Serikat pada November 2020, eskalasi tensi hubungan AS-China dab Brexit di akhir 2020, serta pertumbuhan ekonomi pada Kuartal III-2020 yang diproyeksikan tetap terkontraksi.
""Langkah yang paling bijak dilakukan investor untuk tetap berinvestasi pada situasi seperti ini adalah memastikan bahwa portfolio investasi telah terdiversifikasi dengan baik, sesuai dengan profil risiko masing-masing. Di tengah ketidakpastian yang tinggi, diversifkasi portofolio dapat menurunkan risiko investasi,"" papar Ivan.
Dia menjelaskan, agar dapat berinvestasi dengan nyaman di saat market bergerak volatile, maka investor yang memiliki profil risiko berimbang, porsi diversifikasi investasi yang bijak untuk diterapkan adalah di kelas aset saham dan aset pendapatan tetap atau obligasi.
Untuk kelas aset saham, lanjut Ivan, investor bisa fokus pada reksa dana dengan strategi investasi pada saham berkapitalisasi besar. ""Underlying dari reksa dana ini umumnya akan lebih baik dalam menghadapi goncangan pergerakan market,"" ujarnya.
Selain itu, untuk investor dengan profil risiko moderat dapat menempatkan investasinya dengan porsi di reksa dana saham sebesar 15 persen, reksa dana pendapatan tetap atau obligasi 30 persen dan reksa dana pasar uang sebesar 55 persen.
Investor dengan profil risiko growth dapat berinvestasi dengan porsi di reksa dana saham sebesar 60 persen, reksa dana pendapatan tetap atau obligasi 20 persen dan reksa dana pasar uang 20 persen. ""Instrumen investasi yang saat ini menarik untuk dilirik adalah ORI018,"" kata Ivan.(Budi)

"
79,"Thursday, October 08, 2020       14:41 WIB","Dapat Pinjaman Rp 2 Triliun Dari BBNI, WSKT Akan Gunakan Untuk Lunasi Obligasi","https://www.indopremier.com/ipotnews/newsDetail.php?jdl=Dapat_Pinjaman_Rp_2_Triliun_Dari_BBNI__WSKT_Akan_Gunakan_Untuk_Lunasi_Obligasi&news_id=375717&group_news=RESEARCHNEWS&taging_subtype=STOCK&name=&search=y_general&q=(WSKT),(BBNI),%20Bank%20Negara%20Indonesia,%20&halaman=1","Ipotnews - Untuk melunasi obligasi yang jatuh tempo, PT Waskita Karya Tbk (WSKT
) telah meraih pinjaman sebesar Rp 2 triliun dari PT Bank Negara Indonesia Tbk (BBNI
).
Dengan adanya pinjaman ini, WSKT
berharap kinerja perusahaan bisa berjalan maksimal. Melalui keterangan resminya, Rabu (7/10) WSKT
bilang pinjaman tunai bertenor enam bulan tersebut diraih perseroan pada 2 Oktober 2020 dengan tingkat bunga 9,5%.
Adapun transaksi yang dilakukan merupakan transaksi afiliasi, karena perseroan dengan BBNI
merupakan Badan Usaha Milik Negara ( BUMN ) dengan kepemilikan pemerintah sebesar 60,3% pada perseroan dan 60% di BBNI
.
Perseroan menggunakan pinjaman tersebut untuk melunasi obligasi yang jatuh tempo pada 6 Oktober 2020. Selanjutnya obligasi yang jatuh tempo pada 16 Oktober 2020.
Obligasi WSKT
yang jatuh tempo pada 6 Oktober adalah obligasi berkelanjutan III tahap I tahun 2017 Seri A sebesar Rp 1,37 triliun. Obligasi bertenor tiga tahun itu memiliki tingkat bunga 8%. Lembaga pemeringkat efek, Fitch Ratings menyematkan peringkat B- untuk obligasi tersebut.
Adapun obligasi WSKT
yang jatuh tempo pada 16 Oktober adalah obligasi berkelanjutan I tahap II tahun 2015 senilai Rp 1,15 triliun. Surat utang bertenor lima tahun tersebut berbunga 11,1%. PT Pemeringkat Efek Indonesia (Pefindo) memberikan peringkat BBB+ untuk obligasi ini.
Senior Vice President Corporate Secretary WSKT
, Ratna Ningrum pernah mengatakan, dana pelunasan pokok obligasi bersumber dari kas internal dan fasilitas perbankan. Ratna menegaskan bahwa pembayaran obligasi jatuh tempo merupakan komitmen WSKT
dan bagian dari strategi penyediaan likuiditas yang telah direncanakan.
Seperti diketahui, pada 19 Agustus 2020, Fitch Ratings menurunkan peringkat nasional jangka panjang WSKT
dari semula BBB+ menjadi B. Penurunan peringkat tersebut lebih disebabkan adanya sentimen negatif Fitch atas risiko likuiditas dan minimnya dukungan lembaga keuangan dan pemerintah di tengah kondisi pandemi Covid-19.
WSKT
menyatakan akan terus meningkatkan kemampuan likuiditas melalui percepatan penerimaan piutang termin proyek konstruksi. Baik yang dikerjakan dengan skema pembayaran turnkey maupun progress payment. Per 31 Agustus 2020, WSKT
telah menerima pembayaran proyek turnkey sebesar Rp 7 triliun dan skema progress payment sebesar Rp 6,5 triliun.
Selain itu, untuk mempertahankan kinerja, WSKT
terus berupaya mengejar target perolehan nilai kontrak baru dengan target sebesar Rp 27 triliun pada 2020. Sampai dengan kuartal III-2020, WSKT
telah mencatatkan perolehan kontrak baru sebesar Rp 11,7 Triliun dengan kontribusi terbesar berasal dari proyek infrastruktur seperti jalan tol, bendungan, dan irigasi. (winardi)

"
80,"Rabu, 07 Oktober 2020 / 06:19 WIB","Saham big cap: IHSG menanjak, TPIA naik 3 hari, BBCA, BMRI, ASII naik tertinggi",https://investasi.kontan.co.id/news/saham-big-cap-ihsg-menanjak-tpia-naik-3-hari-bbca-bmri-asii-naik-tertinggi,"KONTAN.CO.ID - JAKARTA. Indeks Harga Saham Gabungan (IHSG) naik 0,82% ke 4.999,22 pada Selasa (6/10). IHSG mendapat topangan saham-saham big cap yang menguat. Kemarin, dari 10 saham big cap yang berkapitalisasi pasar di atas Rp 100 triliun, 5 saham diantaranya menguat, 3 saham melemah dan 2 saham stagnan harganya. Saham big cap yang naik selama 4 hari berturut-turut: TPIA Saham big cap dengan kenaikan market cap tertinggi harian, Selasa (6/10): 1. BBCA (3,26% | Rp 695,64 triliun) 2. BMRI (2,80% | Rp 254,09 triliun) 3. ASII (1,32% | Rp 187,03 triliun) Saham big cap dengan penurunan market cap harian terdalam, Selasa (6/10): 1. SMMA (-1,79% | Rp 105,06 triliun) 2. UNVR (-1,24% | Rp 304,24 triliun) 3. HMSP (-0,34% | Rp 170,40 triliun) Menakar potensi untung dari dividen bank BUMN             "
81,"Selasa, 06 Oktober 2020 / 06:38 WIB","Saham big cap: IHSG menguat, TPIA naik 3 hari, TLKM, ASII turun terdalam",https://investasi.kontan.co.id/news/saham-big-cap-ihsg-menguat-tpia-naik-3-hari-tlkm-asii-turun-terdalam,"KONTAN.CO.ID - JAKARTA. Indeks Harga Saham Gabungan (IHSG) akhirnya mampu menguat 0,65% ke 4.958,77 pada Senin (5/10). IHSG terangkat saham-saham big cap yang menanjak. Kemarin, dari 10 saham big cap dengan kapitalisasi pasar di atas Rp 100 triliun, 7 saham diantaranya menguat, 2 saham melemah dan 1 saham stagnan harganya. Saham big cap yang naik selama 3 hari berturut-turut: TPIA Saham big cap dengan kenaikan market cap tertinggi harian, Senin (5/10): 1. HMSP (4,63% | Rp 170,98 triliun) 2. BMRI (2,88% | Rp 247,16 triliun) 3. TPIA (2,32% | Rp 137,76 triliun) Saham big cap dengan penurunan market cap harian terdalam, Senin (5/10): 1. TLKM (-1,12% | Rp 262,51 triliun) 2. ASII (-0,65% | Rp 184,60 triliun) Kinerja 10 Saham dengan Market Capitalization Terbesar 2018             "
82,"Saturday, October 03, 2020       09:08 WIB","Ini jadwal pembagian dividen interim tahun 2020 dari AALI, ASII, dan UNTR","https://www.indopremier.com/ipotnews/newsDetail.php?jdl=Ini_jadwal_pembagian_dividen_interim_tahun_2020_dari_AALI__ASII__dan_UNTR&news_id=375575&group_news=RESEARCHNEWS&taging_subtype=ASII&name=&search=y_general&q=AstraInternational,%20&halaman=1","JAKARTA - Tiga emiten Grup Astra akan membagikan dividen interim tahun buku 2020 pada bulan ini. PT Astra Agro Lestari Tbk (AALI
) akan menebar dividen dengan tanggal pembayaran paling awal.
Tapi, cum dividen di pasar reguler dan pasar negosiasi alias tanggal terakhir pemegang saham yang berhak atas dividen AALI
ini sehari lebih lama daripada PT United Tractors Tbk (UNTR
) dan PT Astra International Tbk (ASII
). Cum dividen interim AALI
di pasar reguler dan pasar negosiasi adalah pada 7 Oktober 2020. Sedangkan cum dividen interim UNTR
dan ASII
adalah pada 6 Oktober 2020.
Astra Agro akan membagikan dividen interim Rp 42 per saham. Pembagian dividen ini berdasarkan keputusan sirkuler direksi AALI
yang telah disetujui dewan komisaris dan berlaku mulai 29 September 2020. Emiten perkebunan dan pengolahan kelapa sawit iniakan menebar total dividen Rp 80,84 miliar.
Berdasarkan keterbukaan informasi, Kamis (2/10), berikut jadwal pembagian dividen interim AALI
tahun buku 2020:
Cum dividen di pasar reguler dan pasar negosiasi: 7 Oktober 2020
Ex dividen di pasar reguler dan pasar negosiasi: 8 Oktober 2020
Cum dividen di pasar tunai: 9 Oktober 2020
Ex dividen di pasar tunai: 12Oktober 2020
Recording date/tanggal pencatatan yang berhak atas dividen interim: 9 Oktober 2020
Pembayaran dividen: 19 Oktober 2020

Pada semester pertama 2020, Astra Agro meraup laba bersih Rp 391,90 miliar. Saldo laba ditahan yang tidak dibatasi penggunaannya mencapai Rp 13,95 triliun. Sedangkan total ekuitas AALI
mencapai Rp 19,32 triliun pada akhir Juni.
United Tractors akan menebar dividen interim Rp 637,85 miliar. Dividen interim per saham yang akan dibagi adalah Rp 171 per saham.
Berikut jadwal pembagian dividen interim UNTR
:
Cum dividen di pasar reguler dan pasar negosiasi: 6 Oktober 2020
Ex dividen di pasar reguler dan pasar negosiasi: 7 Oktober 2020
Cum dividen di pasar tunai: 8 Oktober 2020
Ex dividen di pasar tunai: 9 Oktober 2020
Recording date: 8 Oktober 2020
Pembayaran dividen: 20 Oktober 2020

Hingga akhir Juni 2020, UNTR
mencatat laba bersih Rp 4,06 triliun. Sedangkan besaran saldo laba ditahan yang tidak dibatasi penggunaannya mencapai Rp 48,26 triliun.
Sedangkan Astra International (ASII
) akan membagikan dividen interim Rp 27 per saham. Berikut jadwal pembagian dividen interim ASII
:
Cum dividen di pasar reguler dan pasar negosiasi: 6 Oktober 2020
Ex dividen di pasar reguler dan pasar negosiasi: 7 Oktober 2020
Cum dividen di pasar tunai: 8 Oktober 2020
Ex dividen di pasar tunai: 9 Oktober 2020
Recording date: 8 Oktober 2020
Pembayaran dividen: 27 Oktober 2020

Pada semester pertama 2020, ASII
mengantongi laba bersih Rp 11,38 triliun. Laba per saham ASII
sebesar Rp 281 hingga akhir Juni. Sementara saldo laba yang belum dicadangkan mencapai Rp 145,32 triliun.

"
83,"Jumat, 02 Oktober 2020 / 22:40 WIB",Astra (ASII) membagikan dividen dengan yield lebih kecil,https://investasi.kontan.co.id/news/astra-asii-membagikan-dividen-dengan-yield-lebih-kecil,"KONTAN.CO.ID - JAKARTA. Ada sedikit penyegar bagi pemegang saham Grup Astra di tengah fluktuasi bursa saat ini. Cum dividen interim sejumlah anggota grup konglomerasi ini bakal berlangsung pekan depan. Cum dividen interim PT Astra International Tbk (ASII) jatuh pada 6 Oktober. PT United Tractors Tbk (UNTR) berlangsung pada tanggal yang sama. Sedangkan PT Astra Agro Lestari Tbk (AALI) pada 7 Oktober. Tanggal tersebut merupakan tanggal cum date di pasar reguler dan negosiasi yang artinya tingkat pengembalian atawa yield dividen Grup Astra masih bisa berubah. Namun, jika mengacu pada tanggal kemarin, yield tersebut turun secara tahunan. Dengan nilai Rp 27 per saham dan mengacu pada harga penutupan Jumat (2/10), yield dividen ASII hanya 0,59%, turun dibanding periode yang saham tahun sebelumnya, 0,90%. UNTR membagikan dividen Rp 171 per saham. Yield dividen saham ini hanya 0,7%. Padahal, yield dividen interim tahun lalu sebesar 2%. Laba ASII semester pertama kemarin sejatinya naik 16% secara tahunan menjadi Rp 11,38 triliun. Namun, jika mengeluarkan faktor divestasi PT Bank Permata Tbk (BNLI) turun 44% secara tahunan menjadi Rp 5,5 triliun. ""Jadi, wajar kalau nilai dan yield dividen interim ASII turun,"" ujar analis Jasa Utama Capital Chris Apriliyoni, Jumat (2/10). Head of Research Panin Sekuritas Nico Laurens menjelaskan, laba bersih ASII terbantu oleh divestasi, bukan kinerja organik. Pendapatannya turun 22,7% secara tahunan menjadi Rp 89,79 triliun. ""Laba operasinya juga turun 38,8%,"" kata Nico. IHSG masih stagnan, walau likuiditas berlimpah             "
84,"Kamis, 01 Oktober 2020 / 06:15 WIB",Simak jadwal pembagian dividen interim United Tractors (UNTR) dan Astra (ASII),https://investasi.kontan.co.id/news/simak-jadwal-pembagian-dividen-interim-united-tractors-untr-dan-astra-asii-1,"KONTAN.CO.ID - JAKARTA. PT United Tractors Tbk (UNTR) dan PT Astra International (ASII) akan membagikan dividen interim untuk tahun buku 2020. Dua emiten Grup Astra ini akan membagi dividen berdasarkan keputusan direksi dan telah disetujui dewan komisaris pada Senin (28/9) United Tractors akan menebar dividen interim Rp 637,85 miliar. Dividen interim per saham yang akan dibagi adalah Rp 171 per saham.  Berikut jadwal pembagian dividen interim UNTR:  Hingga akhir Juni 2020, UNTR mencatat laba bersih Rp 4,06 triliun. Sedangkan besaran saldo laba ditahan yang tidak dibatasi penggunaannya mencapai Rp 48,26 triliun. Sedangkan Astra International (ASII) akan membagikan dividen interim Rp 27 per saham. Berikut jadwal pembagian dividen interim ASII:  Pada semester pertama 2020, ASII mengantongi laba bersih Rp 11,38 triliun. Laba per saham ASII sebesar Rp 281 hingga akhir Juni. Sementara saldo laba yang belum dicadangkan mencapai Rp 145,32 triliun.   Menakar potensi untung dari dividen bank BUMN             "
85,error nih,error nih,error,error
86,"Rabu, 30 September 2020 / 06:24 WIB","Saham big cap: IHSG melempem, TLKM turun 4 hari, ASII, BBRI, BMRI turun terdalam",https://investasi.kontan.co.id/news/saham-big-cap-ihsg-melempem-tlkm-turun-4-hari-asii-bbri-bmri-turun-terdalam,"KONTAN.CO.ID - JAKARTA. Indeks Harga Saham Gabungan (IHSG) melorot lagi 0,56% menjadi 4.879,10 pada Selasa (29/9). Saham-saham big cap yang melemah menekan IHSG. Kemarin, dari 10 saham big cap yang berkapitalisasi pasar di atas Rp 100 triliun, 6 saham diantaranya melemah, 2 saham menguat dan 2 saham stagnan harganya. Saham big cap yang turun selama 4 hari berturut-turut: TLKM Saham big cap dengan kenaikan market cap tertinggi harian, Selasa (29/9): 1. UNVR (0,95% | Rp 304,24 triliun) 2. ICBP (0,74% | Rp 118,36 triliun) Saham big cap dengan penurunan market cap harian terdalam, Selasa (29/9): 1. ASII (-3,59% | Rp 185,00 triliun) 2. BBRI (-1,62% | Rp 371,22 triliun) 3. BMRI (-1,46% | Rp 234,46 triliun) Menakar potensi untung dari dividen bank BUMN             "
